symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GOOG,2017-07-28 00:00:00+00:00,944.5165882040487,937.7577586243676,932.7416350473098,935.0953322909062,1758667.116177939,950.3301267424874,935.8188521713097,933.5678862641591,927.9515422320341,1758963.5149227255,0.0,1.0
GOOG,2017-07-31 00:00:00+00:00,928.5551235452706,935.5762176808207,933.7726795959164,937.97067669797,1966608.1304741313,923.3558871965603,942.7206862414729,934.0445999353691,938.8183695813963,1952139.4532554091,0.0,1.0
GOOG,2017-07-31 00:00:00+00:00,927.3348954540486,937.3802084936804,926.9277676601647,935.0652538841848,1956976.475651065,934.3376588197297,936.1642469365617,927.3998626319195,941.7754981307521,1964078.725949801,0.0,1.0
GOOG,2017-07-31 00:00:00+00:00,924.6429371164276,934.4237047646752,927.4749611836695,950.028589788208,1968991.755291092,933.4420153927482,947.4815720913651,920.4002384877724,934.2516821802853,1949205.762339306,0.0,1.0
GOOG,2017-08-01 00:00:00+00:00,932.0168037302518,936.3764421960207,921.6502366562277,937.0353946380054,1211092.4599381317,938.1614597376771,943.8835468557335,932.2792333611213,932.2886541853097,1203229.6163096395,0.0,1.0
GOOG,2017-08-01 00:00:00+00:00,935.6962718820253,936.0443818920481,934.6212509588344,929.6175436132476,1219070.3638433707,935.633074878827,938.9696027024828,924.627104036233,934.8999497095118,1201901.1099770868,0.0,1.0
GOOG,2017-08-01 00:00:00+00:00,939.9310319936582,930.0822582065978,924.0980169498675,923.6309402003551,1223378.9568201723,925.4653761956082,932.3523634276892,926.3951621500669,931.3570275396737,1220285.5764825267,0.0,1.0
GOOG,2017-08-02 00:00:00+00:00,934.04004043848,940.3905275892605,920.7372923840674,936.1089653210497,1828493.457048434,926.9432392639162,934.734949725861,923.1335448995065,925.4637772467839,1806381.8042413364,0.0,1.0
GOOG,2017-08-02 00:00:00+00:00,930.8060053926121,930.0500380213241,918.3688116115738,923.3492179745659,1810828.5272123755,923.0647816234258,940.928381049104,916.828447791339,928.5456296937092,1799400.4965641506,0.0,1.0
GOOG,2017-08-02 00:00:00+00:00,928.6551738332116,936.2375913896074,925.4498155137699,932.9924103293496,1830430.2565763665,934.674150639804,927.0722711811234,914.5294651872641,931.4174686582655,1799984.486231912,0.0,1.0
GOOG,2017-08-03 00:00:00+00:00,918.058703235935,926.5892788097509,913.2900695103446,935.797698831175,1178183.5797443984,920.3105804146487,923.4662876324385,922.726494570643,931.2546396515806,1180201.6933115101,0.0,1.0
GOOG,2017-08-03 00:00:00+00:00,915.406812942361,934.9021503786203,913.1506498232824,928.1765970211177,1187119.3407767648,922.0734350431394,928.1942934757355,930.3267581886519,930.2416325189854,1184120.7336997623,0.0,1.0
GOOG,2017-08-03 00:00:00+00:00,926.8053176143545,926.69618372206,914.6446497244322,932.382256965847,1185720.8179203002,927.6047353061323,931.8491532671976,925.2348873050017,931.1555851663334,1185554.1970173845,0.0,1.0
GOOG,2017-08-04 00:00:00+00:00,920.2192584067584,933.9528818772266,925.7048828116373,927.1560742179316,1013731.2939665949,930.4218537908149,923.6696708310044,928.1409151080032,918.6979011523173,1021613.4264400153,0.0,1.0
GOOG,2017-08-04 00:00:00+00:00,929.5672672021356,930.7449330137638,913.8025217348767,929.0550641941032,1026941.6640933601,924.9817565397092,932.0753442764977,922.451944752928,922.9802835195901,1018776.3311422596,0.0,1.0
GOOG,2017-08-04 00:00:00+00:00,934.4616700654053,931.294638663303,929.3921951661075,919.8943905410872,1019808.7607182483,932.5349963187585,939.3670291103458,919.9921357573344,924.3815569282281,1021249.8360143721,0.0,1.0
GOOG,2017-08-07 00:00:00+00:00,931.2855496101467,939.1202870408442,931.6829723932251,925.0079192121332,1002439.5224791152,921.6784054530499,938.5642053478587,924.5603131921457,920.2615754932598,1009193.8532689605,0.0,1.0
GOOG,2017-08-07 00:00:00+00:00,926.0787951618133,930.0525793923989,935.7094183164439,926.2835912682409,1012604.6634652319,921.5160609120175,929.9432095470854,926.4513017264061,931.6304076873587,1014909.1114766457,0.0,1.0
GOOG,2017-08-07 00:00:00+00:00,925.4557526936051,931.0741274383928,928.7610211726138,929.7460528275051,1018431.3662394478,922.4686572048148,939.0828766307717,932.5462437410533,928.5308876449274,1004790.1847835258,0.0,1.0
GOOG,2017-08-08 00:00:00+00:00,922.7019348514506,944.9598882608327,929.7104695601637,929.7818980421811,1042430.7591788258,929.2094438243004,933.3931065582364,922.1816276694985,921.3197736378577,1034561.4908285951,0.0,1.0
GOOG,2017-08-08 00:00:00+00:00,928.3123627600182,944.6976504635074,923.0491320520235,924.2192429031346,1036701.6743510987,921.0168770830503,938.3922287400928,923.9813594157429,926.4603395870281,1036140.8824352426,0.0,1.0
GOOG,2017-08-08 00:00:00+00:00,918.0552114843018,934.7327550375082,922.7432691703027,924.3562010044717,1033360.6852513555,921.5851290514527,933.1319862066435,926.081518050539,923.1491604648634,1040234.0500347848,0.0,1.0
GOOG,2017-08-09 00:00:00+00:00,925.3914322892424,922.4257104667694,925.1890161749401,921.4438865965591,1162652.1530349888,926.9359591317304,918.0928561981243,917.2280409828725,917.6549641945987,1173602.528831428,0.0,1.0
GOOG,2017-08-09 00:00:00+00:00,916.7864782100681,920.6264095987835,919.0438895239687,921.5429535810553,1179837.0659026604,928.5186748367605,925.1615191186677,911.1649474478628,916.1054797942144,1172126.8286556145,0.0,1.0
GOOG,2017-08-09 00:00:00+00:00,931.5971291279317,918.2614346291026,911.6947461993944,912.0798217857084,1167082.9252714019,921.9691705773236,917.3124943131272,917.1166969089402,920.2657090733651,1162283.454249849,0.0,1.0
GOOG,2017-08-10 00:00:00+00:00,902.2648570556618,925.2846150837552,905.3654549390982,920.8006075089685,1726592.6615542634,904.7066842248754,910.3692779343679,897.5769438969622,914.6021576467904,1726235.9649958299,0.0,1.0
GOOG,2017-08-10 00:00:00+00:00,911.9583877635529,923.9830454976337,903.8035269033124,913.6954296853194,1710230.622613635,908.9675163498946,918.6752002642476,911.0159462790458,922.1989442801661,1716084.9916292017,0.0,1.0
GOOG,2017-08-10 00:00:00+00:00,913.2028272291642,922.7804615949908,914.9757748285198,918.719442275165,1724217.4771173832,910.4374614434682,915.5880137774359,910.618737972223,915.0553245934088,1737865.2777854907,0.0,1.0
GOOG,2017-08-11 00:00:00+00:00,906.1431537425997,919.1508447837774,899.6110609895047,911.2748022254949,1186589.367061767,911.0582979750884,917.0799484962721,899.9391311668552,916.5108985241876,1183343.9682177068,0.0,1.0
GOOG,2017-08-11 00:00:00+00:00,915.1280023686594,923.6881571760125,909.5462984586464,901.3654739387263,1200953.5124340197,911.9096425374252,910.0958360358211,914.2653337804435,915.5430892140809,1197963.137611226,0.0,1.0
GOOG,2017-08-11 00:00:00+00:00,908.6163941454579,913.7392150961978,898.48478925394,914.876916360069,1195502.0752661205,915.9391428328411,924.2933157145333,905.2861906916658,908.8649855630624,1188828.6715008384,0.0,1.0
GOOG,2017-08-14 00:00:00+00:00,929.6901451623761,917.2577759806774,915.0025436790536,926.0480007359166,1051491.774834724,923.14995444027,920.0351630334886,915.6909748703166,923.1573359343292,1041848.643556924,0.0,1.0
GOOG,2017-08-14 00:00:00+00:00,923.5457761782151,933.3265062252601,924.2333542820488,914.0338717220379,1046026.7076531833,922.2081543842754,929.9901336496627,911.1507982983652,926.9927885684365,1038997.5378337931,0.0,1.0
GOOG,2017-08-14 00:00:00+00:00,926.3659052027501,933.4127498794895,915.7608331243749,927.2568425005215,1040081.5824679721,913.5788163330907,931.4343279005742,917.0307426257637,916.5665269795222,1052449.9571608023,0.0,1.0
GOOG,2017-08-15 00:00:00+00:00,930.6818238918902,929.4048801473476,920.9066262259231,929.2379308960124,864411.288094112,922.2632923849013,918.8594108556197,926.0893641330813,919.5160312592985,871210.870460944,0.0,1.0
GOOG,2017-08-15 00:00:00+00:00,923.2046950655626,920.6044492691719,911.8503220934438,931.1427867656934,872165.1121215201,930.7647678788046,932.7597504615721,916.0618680804039,918.4840679260981,865343.6773487681,0.0,1.0
GOOG,2017-08-15 00:00:00+00:00,915.0650376399428,927.4706997350812,912.3485706049679,919.451933405005,873014.6324618337,921.6780098922367,929.2441257804787,923.7254808976534,930.7585559121798,864487.1414689838,0.0,1.0
GOOG,2017-08-16 00:00:00+00:00,917.7054964380711,934.2540162481203,915.497481107489,916.9162006225299,980102.4378697205,928.7008252908512,932.848106201366,917.4748725915866,927.8570048188327,981015.7110544414,0.0,1.0
GOOG,2017-08-16 00:00:00+00:00,927.059675832114,933.8316667174578,921.1267197453702,932.0661486004423,988563.7305109747,923.6657844711572,930.7809195171449,915.2131512312499,929.8327604142123,997056.7763596796,0.0,1.0
GOOG,2017-08-16 00:00:00+00:00,926.0165031763604,936.6390397725027,928.1888880459871,930.7518540882601,980606.9268596885,918.6822959096706,930.568499379363,916.0740294489722,933.2272400987649,996831.8228738724,0.0,1.0
GOOG,2017-08-17 00:00:00+00:00,911.9106772621079,933.2363872821833,912.2407988454021,934.7669378689263,1215862.047364395,909.1219386214556,927.2224874318631,918.8834218191114,931.3694000547605,1215443.6109973453,0.0,1.0
GOOG,2017-08-17 00:00:00+00:00,916.2740180979832,932.1103147092181,905.7787116098657,924.9571837282689,1230136.562704253,907.6654715600065,923.1777531404656,902.5620844268279,933.1800689160863,1228022.9625916977,0.0,1.0
GOOG,2017-08-17 00:00:00+00:00,913.3096168404702,926.4541944986039,915.053318776788,930.7020096110206,1224005.5628048822,917.1484922131999,933.9378750461732,918.3549968624037,934.1461079826748,1217729.9065401517,0.0,1.0
GOOG,2017-08-18 00:00:00+00:00,919.1175217116541,911.6815100990134,902.9333919845749,907.5734888874402,1343315.1115186648,914.216146015827,907.2298999113236,900.6711163975378,918.3692272074603,1331878.4789745419,0.0,1.0
GOOG,2017-08-18 00:00:00+00:00,914.3848824816079,912.271451554766,913.4915980051362,902.8777543227473,1345304.0853515682,908.6215293157594,923.7447855165689,898.1973093593429,913.1790021010362,1342752.0499859087,0.0,1.0
GOOG,2017-08-18 00:00:00+00:00,913.3597653216837,920.8822943062415,909.4938366973789,908.648672676079,1334133.3935216526,911.7146579299489,921.6462709259632,914.1336969022344,902.429255751483,1343644.1882386778,0.0,1.0
GOOG,2017-08-21 00:00:00+00:00,906.2869671245387,911.5043447232409,908.1553301578758,916.2206031061108,927509.6139504203,897.7618037548924,920.6180468259263,896.0709201077284,906.7376053128224,930801.4221470841,0.0,1.0
GOOG,2017-08-21 00:00:00+00:00,914.9187057566263,918.8031324259762,896.2870757190212,902.9439465181728,931604.9707061604,906.5188469032653,914.5270388216117,894.6423409392829,910.8420268916129,924114.7294947049,0.0,1.0
GOOG,2017-08-21 00:00:00+00:00,906.8254469964145,917.1233092372987,894.5407721933144,916.9260555860257,929653.3964646835,906.742345745862,916.2371722271704,902.0454393916941,911.8575097413509,931514.3561825983,0.0,1.0
GOOG,2017-08-22 00:00:00+00:00,926.3919841819619,920.3708754261055,915.8139759087562,910.5361788220747,1150762.6147547725,916.8329381140226,934.2512236049719,915.0501033176289,911.9824854758128,1145015.8119848743,0.0,1.0
GOOG,2017-08-22 00:00:00+00:00,931.509933434516,923.3644278636057,917.451748939184,904.3826343393839,1144119.5970187217,924.4332465423771,934.4163571341012,914.0418304918849,919.1306468457492,1149549.8956870257,0.0,1.0
GOOG,2017-08-22 00:00:00+00:00,919.1430873158,920.0659118179053,910.5188333598378,904.3661051618177,1154996.3902830204,915.6589778304393,933.5404749096401,907.3473136128928,915.0368750595505,1135040.2750081383,0.0,1.0
GOOG,2017-08-23 00:00:00+00:00,918.2043392815792,924.64307812014,912.1624169354668,930.446729562526,1070226.3343409505,927.9998057132239,938.9411439343427,910.2845883739616,929.0445626147139,1087167.215118548,0.0,1.0
GOOG,2017-08-23 00:00:00+00:00,934.8848637739407,925.6231922982838,912.5601263033378,920.2682250549398,1073213.0586015102,926.6509650768853,936.2282860800842,923.6602304772634,925.5840524386549,1084065.664010917,0.0,1.0
GOOG,2017-08-23 00:00:00+00:00,931.6927926677079,926.8711993289289,916.417409805268,915.2247713518703,1082335.1707010355,927.0734005932941,924.463969149341,919.756834201172,929.6463102759212,1086805.6046671695,0.0,1.0
GOOG,2017-08-24 00:00:00+00:00,923.726178345177,930.9404534081937,911.1081193781122,932.3476272940674,1217890.6220905676,916.3108957968414,928.0704445632899,911.5904931108157,930.9901646753917,1212565.3822895626,0.0,1.0
GOOG,2017-08-24 00:00:00+00:00,927.3595696544941,937.0552652339501,917.9692701032081,930.8369523176591,1220871.0611511152,928.750228818668,924.4830186550038,911.9198664081808,922.9398398983901,1225596.7898926376,0.0,1.0
GOOG,2017-08-24 00:00:00+00:00,919.5418634786175,927.6300969612744,909.5234064473666,933.6117442348584,1230429.7581645872,925.3257556611591,936.9432138245678,915.2856294870179,923.3958232226865,1225594.9901454146,0.0,1.0
GOOG,2017-08-25 00:00:00+00:00,924.1160065104269,928.6787802372211,923.9462837217887,931.1527551076798,1047121.1627063248,907.6727448096852,931.5247572671976,924.3765691695571,925.594066055674,1048361.9532272941,0.0,1.0
GOOG,2017-08-25 00:00:00+00:00,909.2638508010691,921.8559416821728,910.8146431933012,920.1048641582502,1037003.4672584584,907.916120205166,929.5573625099677,915.0842944774512,923.3558507439874,1049956.5541066276,0.0,1.0
GOOG,2017-08-25 00:00:00+00:00,907.7601011903284,930.1696408536359,917.7147536192339,916.002283270535,1050105.7522192309,910.3290097050736,917.4665545300404,924.0365106188083,930.545120183226,1047019.4901782612,0.0,1.0
GOOG,2017-08-28 00:00:00+00:00,906.826103017306,917.8788785384,907.3473650948716,914.4278999336889,1080489.859508369,909.8109733626436,917.5059058033418,916.4788591855486,921.3851260626745,1080240.5389738039,0.0,1.0
GOOG,2017-08-28 00:00:00+00:00,908.971887181085,913.5942386595543,920.9533825455356,923.9040598177654,1074067.780528478,913.8625008159734,917.3105385932892,918.3048819850335,921.2471915504294,1080127.6137718025,0.0,1.0
GOOG,2017-08-28 00:00:00+00:00,915.8133649558656,916.1376983178302,919.4207205411877,914.88104237374,1074389.6798776032,915.8869549793627,911.9058329169789,917.3119228627507,910.1889072304008,1077463.6060275068,0.0,1.0
GOOG,2017-08-29 00:00:00+00:00,919.6427656593202,923.7703312186933,902.5532093311672,902.5998180882334,1173014.0196684087,915.3114765746649,928.9729980244637,905.7905475274429,913.3328304832891,1184112.54796641,0.0,1.0
GOOG,2017-08-29 00:00:00+00:00,915.3222644498267,927.6392668595082,911.6865041055527,901.3488935413174,1184403.0563165005,928.5598897707974,928.150060682468,906.7052156972045,910.3175433255435,1171933.9868172298,0.0,1.0
GOOG,2017-08-29 00:00:00+00:00,914.7156640375171,922.6349897592129,899.574102985098,911.4694536268503,1184347.0669706075,923.4682466883344,924.4662111860304,905.94255215754,912.4973008292586,1180396.3464879324,0.0,1.0
GOOG,2017-08-30 00:00:00+00:00,924.419342687497,924.9068194199759,927.3079646105012,912.8174615935479,1283088.8303304887,925.0775533093281,923.7371531007818,923.4707138432866,920.127165407676,1288670.007073126,0.0,1.0
GOOG,2017-08-30 00:00:00+00:00,924.3635933709098,932.7579366781939,915.627326932645,910.9734762431934,1287284.3128122091,922.0800750595677,930.3643533654573,919.18724231211,929.023870960203,1283576.106479263,0.0,1.0
GOOG,2017-08-30 00:00:00+00:00,929.1460760703026,929.4149198450585,914.9860459790686,925.4305325108825,1275140.8120743383,933.9179124438599,939.6034094570381,920.7478400380587,921.8844608161481,1291091.3725801052,0.0,1.0
GOOG,2017-08-31 00:00:00+00:00,938.8105802887032,943.2797909934325,928.0182341578427,935.2815417498791,1557250.2021867703,938.1074167581527,945.0662022232295,937.5766145595871,929.068722873534,1555502.1323613443,0.0,1.0
GOOG,2017-08-31 00:00:00+00:00,936.8165230378561,948.3533761326688,928.1887171423288,931.916335023973,1544477.6828081433,931.3881777917089,945.2660794848698,925.4100937030132,934.2191023147691,1559125.1098601504,0.0,1.0
GOOG,2017-08-31 00:00:00+00:00,938.8235253688779,936.1483594251395,934.297478511662,938.2610642971285,1543313.389213798,942.2396982763605,938.9043739480369,930.3640454652776,940.2700360465927,1540049.1104598653,0.0,1.0
GOOG,2017-09-01 00:00:00+00:00,931.9578994629132,949.2017934019785,935.4010733751649,948.5381503433103,921883.7935557598,932.3261223994152,945.3583947147577,929.3581692242093,945.8162924123359,910424.0524441655,0.0,1.0
GOOG,2017-09-01 00:00:00+00:00,928.8651538829284,935.1267896322486,932.8326926972958,935.8602764641311,916466.832019403,934.6217972451574,935.2888216602435,940.3669431389919,945.1487504178014,917302.8810394311,0.0,1.0
GOOG,2017-09-01 00:00:00+00:00,946.6833823533675,933.4193673802639,936.4701017628819,948.9738234777259,904614.6639820283,945.497684073693,935.0473294524345,926.4401409070706,932.8982830174579,913860.724707607,0.0,1.0
GOOG,2017-09-05 00:00:00+00:00,930.7532069600895,928.0661210418888,914.3505464489109,925.5487266473688,1207165.3938627702,929.4609074720257,927.7198290138513,912.7828309911683,925.686303548913,1209324.1052754973,0.0,1.0
GOOG,2017-09-05 00:00:00+00:00,927.5047378663361,929.0858610678641,924.9802059744376,928.8733361714336,1192559.4117460363,923.2922842347829,932.9922763466736,926.0402249281298,937.2935096624268,1208434.346828014,0.0,1.0
GOOG,2017-09-05 00:00:00+00:00,924.4886215428817,943.5687798247459,925.8413193239439,934.06612760933,1198389.0743496227,929.3148753455308,943.0424650463756,916.8550187772183,940.57847845818,1207551.1166613947,0.0,1.0
GOOG,2017-09-06 00:00:00+00:00,929.3888897978834,938.4382334568063,911.6049451308172,928.0732063462909,1474385.8229108416,919.8864904163129,937.6828905026305,921.6094584221375,936.9465540810609,1483412.2181957236,0.0,1.0
GOOG,2017-09-06 00:00:00+00:00,925.0287559867003,924.4024056442591,920.9264435246531,921.8716102398188,1468826.0368477008,929.3212859455967,940.1101736574135,913.8274715381903,923.2429783188742,1458225.5132536066,0.0,1.0
GOOG,2017-09-06 00:00:00+00:00,927.1254693873864,937.3970831835098,910.5550907512836,933.5171392585189,1482943.5164181152,936.4933606618987,923.1131266045711,927.7155272307075,925.2179405592957,1462142.9128634976,0.0,1.0
GOOG,2017-09-07 00:00:00+00:00,926.7148280394189,928.7674698064291,930.174549736987,931.838512359282,1210943.5313257638,936.2788265713588,938.6929820480445,923.5119601625429,932.0273590093062,1205918.8636973265,0.0,1.0
GOOG,2017-09-07 00:00:00+00:00,935.7493330519632,940.3382395420728,914.568308301358,926.958627743812,1208110.748661897,931.50179418871,944.411213124707,929.9268664407278,937.9880802446536,1210858.3064597494,0.0,1.0
GOOG,2017-09-07 00:00:00+00:00,929.9913252372816,936.1216695503003,929.5242405998501,923.5526270999092,1199349.9836173826,937.9315448061352,927.3454675471207,916.0973094396317,934.0097009284191,1199420.6686412012,0.0,1.0
GOOG,2017-09-08 00:00:00+00:00,929.4241527301688,929.3391007311038,928.262837409397,943.208120725327,995129.9906896801,933.9865648372495,942.1215560812535,929.3855880323968,938.5666923720818,998726.961841412,0.0,1.0
GOOG,2017-09-08 00:00:00+00:00,920.4449525493911,931.7570648779802,919.40925834785,944.6372902176117,984980.8016164129,921.9408853611598,940.012952912451,932.7020052171966,944.1519869986196,994180.2274014576,0.0,1.0
GOOG,2017-09-08 00:00:00+00:00,919.6787946472965,942.8831859537277,928.210377743669,928.5298426771018,984849.5179455724,927.6735248095695,934.5482429326021,927.5303962360474,934.7495364963198,994366.7965241678,0.0,1.0
GOOG,2017-09-11 00:00:00+00:00,927.5431005079987,933.185423281531,932.0435342101171,930.4736653744867,1237635.1287223021,924.2013042737477,935.7373595643031,923.3370536521637,937.8609126993377,1237569.2768345843,0.0,1.0
GOOG,2017-09-11 00:00:00+00:00,935.0354512500462,946.7915907002273,927.1533565936984,938.4287775277462,1239379.593276171,927.1543688274661,931.0167132727324,924.3401193038832,937.7947914404332,1255084.0541347167,0.0,1.0
GOOG,2017-09-11 00:00:00+00:00,922.863736576732,940.9199869184274,918.4698454730942,936.9701593901179,1252038.503357666,924.8817499159683,945.9084788171907,935.1085903405283,925.443073198653,1239506.432954014,0.0,1.0
GOOG,2017-09-12 00:00:00+00:00,935.0879775335213,937.6255506737597,929.4279845791123,936.9114656131887,1118227.6894552282,931.0225411033753,929.9779744770605,932.1823242865573,934.7913590032053,1116281.9513420353,0.0,1.0
GOOG,2017-09-12 00:00:00+00:00,936.4324654410245,937.0589502990126,931.2870682224031,928.1914473004082,1129663.9846483364,932.3060515887587,926.2081072768442,918.8228957871116,928.4496718941317,1113344.4425813523,0.0,1.0
GOOG,2017-09-12 00:00:00+00:00,939.5699492683954,938.4311631966633,915.308435198472,926.8279271436687,1121144.4643647585,925.613088209865,936.7182053071235,932.9588838293197,941.3726393012104,1116994.8031296716,0.0,1.0
GOOG,2017-09-13 00:00:00+00:00,929.1698059756558,935.538006773838,923.1737816044401,927.6213802967102,1062709.2974471254,942.3597013771745,941.4565289211132,923.0551190268646,939.4328372146839,1061964.0563339924,0.0,1.0
GOOG,2017-09-13 00:00:00+00:00,929.5088723413716,941.8637894198187,924.6359630368846,925.3543012883558,1059885.5308383391,935.5315643406159,932.1119943423676,926.7271554177247,924.4621789583497,1073635.25094277,0.0,1.0
GOOG,2017-09-13 00:00:00+00:00,928.602443705402,940.8668295436381,932.1635049382758,928.461718378812,1065870.0836365703,933.7277141989464,933.8799899855056,934.9518419273008,933.7600771840238,1057876.65161648,0.0,1.0
GOOG,2017-09-14 00:00:00+00:00,932.813257570278,941.473344730819,921.3259861582426,924.6132365338204,1390334.0502011487,932.0603686410026,928.9032780545369,929.3092107651537,939.4826234129484,1377494.522802923,0.0,1.0
GOOG,2017-09-14 00:00:00+00:00,925.3886553274835,927.6015254024695,917.627652231008,939.9605777372266,1394499.34956442,916.9964205677012,937.9318873063531,928.1416418632972,934.8242656146106,1402679.6534107886,0.0,1.0
GOOG,2017-09-14 00:00:00+00:00,921.2696162056604,935.4955128836762,915.2434898871675,931.3388194045002,1397251.9540050095,929.9719624103648,937.257841856658,916.7838491026821,936.0995136177892,1401112.988703582,0.0,1.0
GOOG,2017-09-15 00:00:00+00:00,916.5907058179323,929.5943631839998,910.4560238050317,920.6699536802615,2497436.785665541,920.3783183212065,919.2840744981147,921.9946311184137,919.5936951207748,2497557.197881273,0.0,1.0
GOOG,2017-09-15 00:00:00+00:00,913.3529334920075,918.5945101980395,919.317631694925,932.4832047584325,2498905.2022071253,922.7069846678472,933.5752370774752,909.6516352190685,928.3500086397767,2473733.965964738,0.0,1.0
GOOG,2017-09-15 00:00:00+00:00,915.2531355910164,921.8467869571696,921.3810071227234,925.6721791122488,2493732.4115200364,925.8176167501359,931.6962626577388,911.7082896849394,918.3376629452785,2471070.8992010965,0.0,1.0
GOOG,2017-09-18 00:00:00+00:00,908.863356450928,918.547406755552,905.3517857532919,916.4265603349537,1256353.7010355873,910.297949482958,913.7101331098418,904.8040012527173,919.1187267729576,1264563.5122149317,0.0,1.0
GOOG,2017-09-18 00:00:00+00:00,909.5979377639736,928.0890601629603,901.6128716110723,923.2152334575035,1272508.4232186428,916.7499609349925,920.0834746235217,910.207204459478,914.0512872272154,1275735.8219221507,0.0,1.0
GOOG,2017-09-18 00:00:00+00:00,907.5570216589244,915.7766029615826,908.5052019699423,919.2101909712728,1256994.5425938559,913.3025208272627,917.20011288464,916.9355786099096,913.3380953872979,1268222.112826169,0.0,1.0
GOOG,2017-09-19 00:00:00+00:00,916.3789379438603,915.0365631140526,915.5279094093817,914.2466129587305,903553.8806369966,920.753762463074,930.8166571321754,912.359394098655,921.1127814711575,906503.528918971,0.0,1.0
GOOG,2017-09-19 00:00:00+00:00,928.5473598909973,919.5528713163541,916.7998104207096,922.9197323707403,893502.206189715,920.6146849779143,914.5043148442832,919.3002054354423,924.7376268161688,903463.0386907456,0.0,1.0
GOOG,2017-09-19 00:00:00+00:00,912.7499423856793,921.752312371788,909.6590441981666,916.7336002050092,906124.5934841139,924.9012079566207,918.9766238405667,916.5544014617512,910.6788914501,904729.3384120303,0.0,1.0
GOOG,2017-09-20 00:00:00+00:00,926.0239212870019,925.5211962940432,929.594784831811,914.3213792482826,1512792.5143399325,923.7928015164674,926.4955020145263,918.8305369190491,925.8158111801644,1508977.4893206814,0.0,1.0
GOOG,2017-09-20 00:00:00+00:00,929.9157733652992,939.191282086813,919.5280101473642,927.8716669274676,1514720.1030775316,922.377886799057,933.9428317829,915.9722404369314,928.5808551907511,1522183.1961342355,0.0,1.0
GOOG,2017-09-20 00:00:00+00:00,923.9489961172056,929.9905981277884,925.5123789298062,913.8791171639276,1522767.0304612876,929.7814457858095,933.4851880356968,923.026502539152,922.6952255717064,1514352.6791387156,0.0,1.0
GOOG,2017-09-21 00:00:00+00:00,929.9141767892797,943.250810844163,922.3012532150904,924.2041422725273,1213598.0495903282,926.7097828566361,941.4965366436353,916.5975507116356,934.7967436492046,1205695.6402589816,0.0,1.0
GOOG,2017-09-21 00:00:00+00:00,936.2721704917926,938.9762457036256,926.6626039708772,923.8254878870671,1217737.927268396,924.0806613803048,941.4608331909877,917.8341531819544,924.8159824625355,1199345.1172208816,0.0,1.0
GOOG,2017-09-21 00:00:00+00:00,926.2913045050358,941.0617920744379,921.6789315629575,925.8544826655243,1217932.9850517688,931.4152642365832,931.4491368122729,917.3191067576587,940.3502696470306,1212510.790913867,0.0,1.0
GOOG,2017-09-22 00:00:00+00:00,922.5892110218397,940.5057695771014,923.154108094624,928.5716267018138,1048617.32051912,936.1215684625053,931.1249522693146,920.0072843737094,927.4254407481008,1030154.4544380442,0.0,1.0
GOOG,2017-09-22 00:00:00+00:00,932.6483127389778,926.4287989552882,922.3783127039894,920.5862973585026,1032811.8671901694,927.6648640286121,937.2960510911304,932.5658523485905,919.6305051716512,1038838.1585732751,0.0,1.0
GOOG,2017-09-22 00:00:00+00:00,922.088733783492,930.161872493463,932.5128378986298,926.5991197284144,1029355.1952341154,933.2714411332742,929.1445381182167,929.2154476418209,924.1886778463409,1045954.1877133374,0.0,1.0
GOOG,2017-09-25 00:00:00+00:00,915.122043299255,918.431171741728,915.3351040703915,918.4504903924402,1828482.9618846672,921.3403410398824,919.3321821850144,904.5814702399615,933.3137269802568,1810691.7765932607,0.0,1.0
GOOG,2017-09-25 00:00:00+00:00,917.8329381082443,923.4232073861923,915.3393242861482,921.0788323593245,1824912.7789583926,924.6870580724974,932.153634735099,909.9537035874839,931.7111573232028,1821192.993271976,0.0,1.0
GOOG,2017-09-25 00:00:00+00:00,927.1465678635965,935.3735152782629,910.7087577257979,921.0006125683163,1825711.8430497122,915.4294597535186,933.3844176952198,908.8459449433037,928.2903772244421,1821220.7551238637,0.0,1.0
GOOG,2017-09-26 00:00:00+00:00,916.7107991689999,939.0083644439334,919.0997693911714,927.8567905071938,1662994.1838376997,922.0358705456167,935.487403864049,927.4656770207265,914.7909000620632,1642059.6566118551,0.0,1.0
GOOG,2017-09-26 00:00:00+00:00,921.008875793611,936.1828676050808,916.1759324381906,923.9121553886927,1668792.3442827626,926.644512628159,934.2241808784436,920.7312297935998,917.2891009928398,1638001.335223299,0.0,1.0
GOOG,2017-09-26 00:00:00+00:00,923.0749631871823,927.2282215916847,914.8444999478271,928.0186239897013,1668672.6105671036,924.6513897167071,933.7698374105423,921.7791219964529,925.4432727975344,1656809.5114059248,0.0,1.0
GOOG,2017-09-27 00:00:00+00:00,948.1020201443288,955.826160990475,925.4999397918392,936.4185924842125,2185815.1339608836,942.0787338623034,943.973055657616,924.5334699374181,923.1843712280391,2192559.831730013,0.0,1.0
GOOG,2017-09-27 00:00:00+00:00,936.8290298196828,940.869843082448,924.0652876116128,923.0334897418154,2195270.975297077,939.2533178950405,946.0769263519328,931.4160629441122,920.345964935679,2219210.867638673,0.0,1.0
